HIP,RAdeg,DEdeg,Vmag,Plx,abs_mag,dist (pc),x,y,z
38188,117.37228144,-54.901219499999996,8.38,13.68,4.060430486920488,73.09941520467838,-19.32472857223624,37.32536564111567,-59.80716051303877
41081,125.72991589,-52.12377702,5.89,13.68,1.5704304869204866,73.09941520467838,-26.20832531329378,36.43258717552502,-57.70021472435176
47931,146.51660255,-21.37308309,9.81,13.68,5.490430486920488,73.09941520467838,-56.775292530917405,37.55509178710625,-26.640302966684576
55917,171.9143872,46.29284136,7.79,13.68,3.4704304869204874,73.09941520467838,-50.007586232864845,7.104322470296142,52.84216521554162
59558,183.21636997,31.79623652,7.76,13.68,3.4404304869204867,73.09941520467838,-62.03132143954489,-3.485867932160054,38.516079609552186
63239,194.36778708,18.67617923,9.82,13.68,5.500430486920488,73.09941520467838,-67.08430296810569,-17.184124628899262,23.40783328904729
70562,216.50234078,7.23127382,8.03,13.68,3.7104304869204867,73.09941520467838,-58.29232378932788,-43.137736150065706,9.201370025894953
70674,216.82774915,53.31080217,7.97,13.68,3.650430486920487,73.09941520467838,-34.95926625708549,-26.179288896327737,58.617565958633776
72275,221.70582231,-1.69516385,9.52,13.68,5.200430486920487,73.09941520467838,-54.54998903694778,-48.61221193224362,-2.1624177185442117
79441,243.18927382,26.67065993,6.48,13.68,2.160430486920488,73.09941520467838,-29.463018667340542,-58.299741199122884,32.81151033386305
82471,252.8136111,34.2891061,8.03,13.68,3.7104304869204867,73.09941520467838,-17.845620893991914,-57.6984051461885,41.18194218052583
84611,259.42986627,-30.77047894,8.96,13.68,4.640430486920488,73.09941520467838,-11.521570296374595,-61.74294815641593,-37.3976773894556
89897,275.1586539,-5.49856617,10.38,13.68,6.060430486920488,73.09941520467838,6.542410151872574,-72.4683316147395,-7.004447561855794
103527,314.60817904,10.8393695,5.51,13.68,1.1904304869204871,73.09941520467838,50.41851210899482,-51.11285184912561,13.74680020333616
108194,328.79719366,-44.69360443,9.82,13.68,5.500430486920488,73.09941520467838,44.44748420630208,-26.921328862646032,-51.4119412516757
117075,356.00438262,-45.08312786,6.08,13.68,1.7604304869204874,73.09941520467838,51.48859047660264,-3.596475325284044,-51.76403113391858
5131,16.42053152,21.4732162,5.33,13.67,1.0088425728391126,73.15288953913677,65.29865574640111,19.24386837863316,26.77880384677377
6312,20.27160602,64.65818814,6.33,13.67,2.0088425728391126,73.15288953913677,29.37135511628359,10.848249986364264,66.1134193548606
16864,54.25541318,-41.52783831,9.67,13.67,5.3488425728391125,73.15288953913677,31.992068486111048,44.44864240530104,-48.499185459456946
20385,65.47736273,-41.22000927,7.95,13.67,3.6288425728391127,73.15288953913677,22.83806644812756,50.06113902526386,-48.204256330009486
35504,109.91159103,50.41126672,11.22,13.67,6.898842572839112,73.15288953913677,-15.876790994457247,43.831443736742145,56.37443831734623
43131,131.78607227,72.3852628,7.51,13.67,3.1888425728391123,73.15288953913677,-14.751127660445096,16.50631190138007,69.7229599779352
46771,142.98663458,11.300030699999999,4.99,13.67,0.6688425728391127,73.15288953913677,-57.279876995600674,43.18443605649636,14.334065082047708
49700,152.18480843,23.48048921,7.82,13.67,3.4988425728391133,73.15288953913677,-59.34312455114942,31.308191296367607,29.146800410713443
51555,157.9619775,4.93561337,8.1,13.67,3.778842572839112,73.15288953913677,-67.55654644498138,27.34678041746028,6.293797037673727
66448,204.32687384,51.53801970000001,9.78,13.67,5.458842572839112,73.15288953913677,-41.46074124086466,-18.743658607252396,57.280253540796956
71168,218.33444972,36.95920251,6.39,13.67,2.068842572839112,73.15288953913677,-45.85139201708608,-36.256032197895756,43.98289698605341
76726,235.02361177,-22.325484399999997,10.2,13.67,5.878842572839113,73.15288953913677,-38.79073286755103,-55.4475269338025,-27.788415723979067
77244,236.59399773,13.72075878,7.93,13.67,3.608842572839112,73.15288953913677,-39.12631799215847,-59.32465177104906,17.351143493885587
90861,278.03249371,-24.73313725,8.29,13.67,3.9688425728391117,73.15288953913677,9.284294752776988,-65.79044128297845,-30.60661619094259
96289,293.6732943,-72.79562675,9.34,13.67,5.018842572839112,73.15288953913677,8.687801796664143,-19.816455647931715,-69.87972118877249
98693,300.68408299,-28.37979359,9.19,13.67,4.868842572839112,73.15288953913677,32.84372925281347,-55.35016548151862,-34.77058926537677
102962,312.91001311,-62.42921513,5.67,13.67,1.3488425728391125,73.15288953913677,23.052442306181927,-24.798689934455155,-64.84562536655848
104535,317.62782538,3.12012777,10.84,13.67,6.518842572839112,73.15288953913677,53.963976695393704,-49.22784452391581,3.9816818900213367
116058,352.74082503,7.72868687,9.03,13.67,4.708842572839112,73.15288953913677,71.90735408516451,-9.15947221141407,9.837771353525788
5012,16.05892772,55.84683081,8.24,13.66,3.91725349672757,73.20644216691066,39.49485906282469,11.368941238531521,60.58123849394024
7823,25.15177192,-31.71596357,8.57,13.66,4.24725349672757,73.20644216691066,56.369619929144356,26.46759756577668,-38.485262151596935
9052,29.15634973,-81.49928857,6.93,13.66,2.6072534967275693,73.20644216691066,9.45034565770465,5.272175226434689,-72.40219824058457
24663,79.37983989,20.1320709,6.69,13.66,2.3672534967275696,73.20644216691066,12.66742005303282,67.5562873937174,25.196580671089357
48773,149.21337008,52.01163907,9.91,13.66,5.5872534967275715,73.20644216691066,-38.70897047111804,23.062936559506372,57.696618072947146
53225,163.30601371,16.97559935,8.39,13.66,4.067253496727569,73.20644216691066,-67.06575601803448,20.113018563879745,21.373676069308623
54401,166.98496879,-51.1188771,9.82,13.66,5.49725349672757,73.20644216691066,-44.77170372421357,10.348734636116983,-56.98755488525287
55973,172.04950535,20.06701686,8.17,13.66,3.8472534967275696,73.20644216691066,-68.10127431988049,9.511013347560946,25.118523759332266
68762,211.11164185,-68.96806709,9.21,13.66,4.8872534967275705,73.20644216691066,-22.493886427583607,-13.575414265745088,-68.3294693059562
77427,237.09421481,-28.78905892,7.68,13.66,3.3572534967275693,73.20644216691066,-34.854440362509884,-53.8648355474941,-35.25522164438757
77774,238.21807866,50.42552179,8.99,13.66,4.667253496727572,73.20644216691066,-24.56387338919157,-39.64539834511374,56.42731332355152
103093,313.32685748,57.5532985,9.68,13.66,5.3572534967275685,73.20644216691066,26.949831757832804,-28.57162170075009,61.778250026615105
11398,36.713422200000004,-17.16172294,9.36,13.65,5.035663256883874,73.26007326007326,56.113066418966405,41.845842662305714,-21.616835175703244
11453,36.94196562,-5.02732592,9.33,13.65,5.005663256883874,73.26007326007326,58.327472036285094,43.860346177356995,-6.419842142147028
22572,72.86668923,-49.39559655,8.22,13.65,3.895663256883875,73.26007326007326,14.046347505615893,45.56409218042262,-55.62060732854982
30833,97.14891499,68.18871691,9.58,13.65,5.255663256883874,73.26007326007326,-3.3874700185271576,27.00822399851741,68.01558069582872
31527,99.00949249,55.69292998,7.83,13.65,3.5056632568838744,73.26007326007326,-6.466158976636485,40.78199048014372,60.5149268745954
36207,111.85000181,39.31523613,6.99,13.65,2.6656632568838745,73.26007326007326,-21.094768528353686,52.607490389688905,46.41660295309502
39792,121.96455165,30.43687591,8.7,13.65,4.375663256883874,73.26007326007326,-33.43864229901428,53.586758926514605,37.11273101001165
56707,174.40119953,-53.36949051,8.78,13.65,4.455663256883874,73.26007326007326,-43.50226517609822,4.264514887722458,-58.79119977847131
57814,177.83700756,-68.86087809,7.55,13.65,3.225663256883873,73.26007326007326,-26.401230770231308,0.9971555815628236,-68.33022046382149
58189,179.00447958,25.48954576,8.63,13.65,4.305663256883875,73.26007326007326,-66.11923586924506,1.1489445591353624,31.527209019170588
65266,200.63474823,-22.9528172,8.14,13.65,3.8156632568838753,73.26007326007326,-63.13198526915711,-23.773460263515958,-28.569447967107397
67067,206.17998946,12.92060098,9.28,13.65,4.955663256883874,73.26007326007326,-64.07991195885779,-31.50343187954007,16.380995001144225
74341,227.90461332,24.23304748,8.85,13.65,4.525663256883874,73.26007326007326,-44.783627062637365,-49.57104530741257,30.069528568242742
76033,232.93104588,-20.16484591,6.28,13.65,1.9556632568838743,73.26007326007326,-41.45263079861,-54.871977480203114,-25.254382220864443
101123,307.47454931,-18.58298474,5.94,13.65,1.6156632568838751,73.26007326007326,42.24823440117008,-55.10964007767699,-23.346361484479495
105390,320.20838513,32.45233066,6.45,13.65,2.1256632568838745,73.26007326007326,47.50080682893877,-39.564404365858,39.31118914311829
114923,349.17374732,-36.58607771,10.4,13.65,6.075663256883876,73.26007326007326,57.77806847471454,-11.049195451193832,-43.665185414513175
116611,354.48655342,18.40062425,5.49,13.65,1.1656632568838745,73.26007326007326,69.19287778028658,-6.67890594779452,23.12522894792911
5061,16.18226197,-18.32173861,8.97,13.64,4.644071851602302,73.31378299120232,66.83979279427633,19.396317602027768,-23.04638234475381
6161,19.75570086,-77.03082906,7.87,13.64,3.5440718516023013,73.31378299120232,15.485155551351127,5.561478370980897,-71.44361897580971
14776,47.68414661,44.42323572,10.4,13.64,6.074071851602303,73.31378299120232,35.24957436069221,38.71724982782191,51.31620455217981
19982,64.2794346,-22.31820733,9.41,13.64,5.084071851602301,73.31378299120232,29.43346484717261,61.102087411128,-27.84092019984673
22145,71.48175894,-66.51898167,8.82,13.64,4.4940718516023015,73.31378299120232,9.277772534416947,27.6990299745752,-67.24282453725682
27471,87.26690759,-31.69232822,7.85,13.64,3.524071851602301,73.31378299120232,2.9745526562162454,62.31038009553466,-38.515962214729925
31950,100.14594472,17.64084346,7.73,13.64,3.4040718516023016,73.31378299120232,-12.307358248247626,68.7736427553069,22.217690509947705
41522,127.02449567,-27.00017881,8.12,13.64,3.794071851602301,73.31378299120232,-39.33463604985853,52.15241957826268,-33.283964839530746
42425,129.77136771,-70.38665235,5.19,13.64,0.8640718516023016,73.31378299120232,-15.743209357832233,18.914799015370622,-69.0600645366387
43232,132.10008145,20.69656038,8.58,13.64,4.254071851602301,73.31378299120232,-45.979603436208755,50.88648998666522,25.910460844359907
49268,150.85226743,42.00928335,7.13,13.64,2.804071851602301,73.31378299120232,-47.576487679081744,26.532671861993407,49.06532299360794
85381,261.6914899,31.21955443,7.14,13.64,2.814071851602301,73.31378299120232,-9.059918965529855,-62.038977600302495,37.99991977791931
93823,286.60014663,-34.20029621,9.51,13.64,5.184071851602301,73.31378299120232,17.32320360836394,-58.10898795788991,-41.208772266764726
102014,310.08255226,-33.43193038,5.47,13.64,1.144071851602301,73.31378299120232,39.39539088852589,-46.812456151307565,-40.3919286776859
103779,315.44768153,44.18711714,6.76,13.64,2.434071851602301,73.31378299120232,37.46257003384099,-36.881668264828726,51.0999918683339
110249,334.97930243,52.00712508,7.94,13.64,3.6140718516023016,73.31378299120232,40.894131941730926,-19.087234757261488,57.77766193378368
112503,341.83376539999995,12.78551449,11.28,13.64,6.954071851602301,73.31378299120232,67.93234255513013,-22.290665090860987,16.224483389637815
116370,353.709768,-42.68429061,6.65,13.64,2.3240718516023016,73.31378299120232,53.5685441801808,-5.904778631820444,-49.70367632485872
1742,5.51223118,-38.69924966,9.31,13.63,4.98247927917337,73.36757153338216,56.994103078348104,5.500187775985742,-45.87178546153918
2586,8.20832918,-13.25755041,8.76,13.63,4.43247927917337,73.36757153338216,70.68067193010118,10.19572896455412,-16.825286894930088
3553,11.36099989,-46.54893717,9.25,13.63,4.92247927917337,73.36757153338216,49.46874139257963,9.939611334507106,-53.26207191106036
11222,36.10889758,-37.36130528,6.93,13.63,2.602479279173369,73.36757153338216,47.112071086785384,34.36592088762851,-44.52231791096335
47777,146.11144085,74.58757452,6.78,13.63,2.45247927917337,73.36757153338216,-16.18620447517798,10.871987151846184,70.72911163561837
48347,147.83133561,-1.85817239,7.34,13.63,3.0124792791733697,73.36757153338216,-62.071852832868565,39.041338058246566,-2.3789832328885887
62017,190.66267357,28.35987572,7.48,13.63,3.1524792791733702,73.36757153338216,-63.447342366769064,-11.945695336715175,34.85018884055468
62871,193.28696676,-60.88151729,8.76,13.63,4.43247927917337,73.36757153338216,-34.74622525896904,-8.205314552784357,-64.09503253801185
64344,197.84043043,14.32859738,9.17,13.63,4.84247927917337,73.36757153338216,-67.66703105976882,-21.778189768830167,18.157199967369724
67273,206.81124433,67.37249395,8.42,13.63,4.09247927917337,73.36757153338216,-25.19281476727444,-12.732012720701752,67.72014832298905
71360,218.90024052,3.46763941,7.65,13.63,3.32247927917337,73.36757153338216,-56.993077544349546,-45.98801124137235,4.437621749667095
80146,245.39195455,-39.43124688,8.79,13.63,4.46247927917337,73.36757153338216,-23.597109962548718,-51.52144303333398,-46.59954787210122
86516,265.20875143,-49.95780239,7.3,13.63,2.9724792791733696,73.36757153338216,-3.942505759439865,-47.03620747038303,-56.16807267341311
91719,280.55247199,-36.4420366,10.97,13.63,6.64247927917337,73.36757153338216,10.808891798297275,-58.022955677868474,-43.581016798633335
100179,304.79672749,-53.34274809,11.56,13.63,7.23247927917337,73.36757153338216,24.996572413300534,-35.96973797721681,-58.857029063170856
100855,306.74031029,-15.90813424,8.21,13.63,3.88247927917337,73.36757153338216,42.206887995929755,-56.54182100961109,-20.109739812391734
111634,339.22480968,7.782350599999999,7.64,13.63,3.3124792791733686,73.36757153338216,67.96535725206651,-25.78394650536685,9.934730439891123
115880,352.16739208,39.61904371,7.67,13.63,3.3424792791733697,73.36757153338216,55.98787713037768,-7.701849174603118,46.7850369929462
5661,18.1890296,-37.85640391,5.95,13.62,1.6208855378838318,73.42143906020557,55.0733360269769,18.095507548731142,-45.05760733866129
35775,110.70072879,-9.63174705,7.37,13.62,3.040885537883832,73.42143906020557,-25.58765122774014,67.71314928079774,-12.284511907088973
55378,170.09679617,74.42054363,8.89,13.62,4.560885537883832,73.42143906020557,-19.42530253074659,3.391377322101913,70.72385661938682
56469,173.66556429,63.64333742,8.87,13.62,4.540885537883831,73.42143906020557,-32.396998084827516,3.5963716496030464,65.78912022303608
56472,173.67397147,63.64704924,11.74,13.62,7.410885537883832,73.42143906020557,-32.393289277812045,3.5911482782038626,65.79123176745836
72807,223.22266243,32.69089637,6.87,13.62,2.540885537883832,73.42143906020557,-45.02713692830218,-42.316823587115024,39.655404363193576
75445,231.19954001,-32.1414482,8.82,13.62,4.490885537883832,73.42143906020557,-38.955514388524534,-48.45009181971538,-39.061031925156406
75720,232.04115177,38.36051791,9.29,13.62,4.960885537883831,73.42143906020557,-35.411847117539075,-45.39226038743391,45.56590275979308
78442,240.21316189,4.42718026,5.82,13.62,1.4908855378838322,73.42143906020557,-36.365077306940535,-63.530841042938825,5.667548191992535
89036,272.58710742,-31.111949100000004,8.82,13.62,4.490885537883832,73.42143906020557,2.837407649532516,-62.79638059168286,-37.93773077144141
99868,303.92700903,31.24226653,7.68,13.62,3.350885537883832,73.42143906020557,35.03644900825207,-52.08668115995866,38.08060661681271
105856,321.60444603,-12.09499954,6.7,13.62,2.370885537883832,73.42143906020557,56.266063660014865,-44.58882404396728,-15.384231025786107
108692,330.2711378,-13.02720352,7.35,13.62,3.0208855378838315,73.42143906020557,62.11691697464488,-35.47234692490396,-16.550194647671407
114868,349.00311475,35.39982572,6.87,13.62,2.540885537883832,73.42143906020557,58.7490298081983,-11.416340186349833,42.531475250882636
8847,28.45193321,55.59767097,6.44,13.61,2.1092906260166755,73.47538574577509,36.49949602370103,19.777980257808302,60.62384512242709
18271,58.63010457,-24.89084204,8.21,13.61,3.879290626016677,73.47538574577509,34.69557982535895,56.90769938647528,-30.92511603229897
22429,72.38869441,53.3658616,8.21,13.61,3.879290626016677,73.47538574577509,13.265046329212073,41.78811338865774,58.96121128157893
40794,124.88399267,-68.99246994,8.64,13.61,4.3092906260166775,73.47538574577509,-15.064422534473591,21.6072053057872,-68.59172080555243
54683,167.91810213,18.69229829,8.24,13.61,3.9092906260166753,73.47538574577509,-68.05813005538967,14.567909731876865,23.54780775142354
54989,168.89809732,-48.25851191,8.41,13.61,4.079290626016674,73.47538574577509,-48.0023341962803,9.419338979298326,-54.82412129156416
57450,176.64982912,50.88317828,9.91,13.61,5.579290626016675,73.47538574577509,-46.27666616949306,2.7089545928118066,57.00670174410926
